mardyn trunk 20160512
currentTime	   3.999999999999959e+01
 Length	48 48 48
 Temperature	0.7
 NumberOfComponents	1
1	0	0	0	0
0 0 0	1 1 0.0979013468
0 0 0
1e+10
 NumberOfMolecules	2444
 MoleculeFormat	ICRVQD
225	1	44.477813853499533536 45.039179651010606165 1.651413597841471681	0.057364816719586021743 -0.51960404287089401176 -1.1549970589405098575	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2347	1	2.1482761979231472793 46.343209892940933514 0.64720909763993195174	0.82961047065506310361 0.21523273887057164933 0.94268090159474182688	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
41	1	18.122625043652536903 47.558137998076666975 1.3869505475344281464	-2.0689496223101193628 -0.18178376731474596428 -0.1799816992062325538	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2329	1	17.971573580783459789 46.700763818288017148 0.65126370667594268848	0.026871191230549745094 -0.13448003039980346851 -0.0040306684324743586798	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2315	1	24.398321479203072926 45.736709248887251533 0.11338569243555450539	1.231384170929680888 -0.58417130094642544247 0.3567040049736046603	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
203	1	40.882595184667707144 0.16341004666801431378 4.4790450713526093196	-0.50005106761179474173 -1.8548031370463786693 -0.59924842548798862296	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2199	1	29.340959218181364321 3.7053251299110678829 3.3710141687511145925	0.59263125974987673761 0.10098063861560506449 -0.32771255933468373955	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
308	1	32.97192550268540856 9.3554401876813066963 4.8718802527314197803	0.42775830225373223659 1.5586409331536046352 -0.4703349797603472715	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
597	1	13.154138994074809688 12.501397714559271179 2.5265575958965471592	0.75841248244515158117 -1.220851653991841923 -0.42492191744972956924	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
204	1	24.426307912827226687 12.491484861216097357 4.0729151686813285238	-0.29701151303820338967 -0.56806703239040634568 0.12809270054305485487	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
303	1	7.6151499067380630237 17.514190394146201157 4.8971306703531949367	-0.88035330286793622712 -0.15733428999115131597 -1.494727174967988903	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
5	1	47.578228508003562069 16.585533794780147332 3.6209507595641863276	0.74333184042944810965 -0.66698812215259140057 0.61434725068599749243	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1813	1	11.277773013770005406 19.36498668498612119 2.7003554187471414672	-0.69188569102418051582 0.20298157755908738387 0.015168456463135835538	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
282	1	29.580779022992853555 19.646744806965273256 4.2669841639726504567	0.18012859865160504858 0.31078639267760344023 0.82255770505237035817	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2323	1	28.680988804614045762 18.472773243242635033 3.066303508999167704	0.31508498922877170578 1.4239559855329462223 1.4107123576996705161	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
979	1	12.625168731509575082 23.283768513363320096 3.9857776019232069586	-1.6584727752216525953 -2.3978547116210244816 -1.6071092316110580089	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2179	1	31.964533127309813665 23.09623759026145251 3.9800238692083906855	1.2833433089102328495 -0.54069403528209947218 -0.032245236090881347624	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
45	1	43.036917271829764786 24.523011421271966981 3.8299151583637192076	1.4289409140085342909 1.2703948587992810459 1.5235637126734864477	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
218	1	30.091976995193174815 26.237389809799452678 2.7712675227946417245	-0.92108021130730521886 -0.34308052406757533204 -0.87170653779477580425	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
126	1	33.809240149382802088 28.62917823253914662 3.0153100075141030523	0.52504358160236819231 0.38377403360389916731 -0.63605016913433565229	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1860	1	33.214022132975017598 29.464364269876899272 5.0449137695166772488	0.21711371145450550357 -1.3445286888774345968 -0.6192379621185968297	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2416	1	39.667897656322040234 30.19075266510263944 2.8867453106024041354	0.69074452646699979752 0.43222987513637073365 0.40610015106735003476	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2180	1	6.1769143683712020021 32.38573324872227488 3.1037702301219209922	-0.71200604037663928203 -1.6213759970272456634 0.90438038209023063896	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1983	1	21.235713281901642091 31.83776064205249412 4.3193751256125150206	-0.28130921691689053654 0.21610827121933134931 0.66570726165950133701	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2443	1	35.523792216606665306 30.325201135869054525 3.9599245325401599693	0.27453439651073818784 0.95938623106764464588 -0.46193179047742111143	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
145	1	19.900005490223630744 33.555571747820110318 4.4603329098209307801	1.0725852858830324799 -1.459609659784959268 -1.5332371701522453655	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
62	1	42.674389563739680398 37.335491708655709431 3.299099361985619705	1.2935594464842541385 0.44678939010972307244 -0.18993444049474031421	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
205	1	39.546170955922441692 41.973778727231390917 4.0422564308145698675	-0.66574085471129096359 -0.82038893227342513104 0.94427570102395963492	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2165	1	47.3869288503112287 40.520819502671344026 3.5708285825373375921	0.055172592425150560058 0.33998400991790606041 0.54093294862094365438	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
227	1	7.6548049859198039613 44.662824748183162171 2.7511552647559618379	-0.43542607655386611487 -0.081500185917726453155 -0.22871086234521981195	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
118	1	28.921617240112784231 44.424638910602389785 2.5819751707899287752	-0.024439149774019900546 0.020029958029624744115 0.5243183808866143103	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1002	1	37.41985301728661284 45.042505121007600621 4.0434931565147822496	-0.4763365898143614996 0.42057731851912499854 1.2294085245864176947	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
990	1	36.628876047556268247 44.308979984979615097 3.7750217841266913155	0.19313659033091692963 0.35771219104775314745 -0.36403615526300953098	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2210	1	40.714874173468224683 44.242385530784495984 4.871319579781482112	-1.8013504401321585036 0.74416485422958156271 -0.3222965221697677296	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2391	1	40.660969692592964009 44.415444969873888681 3.8250493086739361104	2.1571689709592649642 0.38561592968258734393 0.92927086009607307027	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2076	1	44.688979664668401881 43.322317841993154275 3.4051602198288333234	0.39469817993087918939 -0.20026600973257244198 -1.3335401834581463998	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
67	1	11.553484049235949627 1.3307230546732398135 6.0248435178912789212	-0.88721654316402975837 0.30108789324881607419 -0.30870522953541423838	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2411	1	24.295139046542086447 0.62960892883366026407 6.2547898434791244782	-1.2733596444861743358 -0.83294672114133772034 0.45450651096927385808	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
327	1	33.312969901705400844 0.24954460898208180586 6.934488441268109149	-0.6095620240007740831 1.7750316865971762503 1.3662559326100147672	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
331	1	41.632172676860690785 3.1434961427584742211 6.2686759923597596966	2.0023366485555831318 -0.23070578873936775643 -0.54135023988337793721	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2278	1	40.783754190513000992 4.8068013263191886608 7.1433373564166799952	-1.4518024022564981479 -0.72505238312434461267 -1.0551894433806598972	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2341	1	8.6514575906228348146 6.3735733132447007776 6.2452736304886604657	0.95772309931832788621 0.2267835455773035136 -0.50310449267289825137	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
101	1	14.268133830693592756 7.3266031310336448001 7.1759741790128774852	-0.41502942539706899616 -0.70272364168135070805 0.79841458120137387411	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2306	1	20.920678144870425541 5.7767528211329786103 7.1383399195601588971	0.11988486577335394356 -1.3497881902990516156 0.60674108227516021508	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1842	1	41.175385776235323476 6.9179718836552073213 6.6506258568012652788	-1.1423083655113190904 -0.50524703008635385437 0.14928906794826798943	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1925	1	47.228995979485141277 5.612910392584044672 6.9928510864636743705	1.5434599439421570199 0.63287492975226544711 -0.5059983317089699062	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
102	1	14.179369491441608631 7.8185704081443638813 6.0291519483295976656	0.62263324895424321248 -0.32939368240799926646 1.6593859138545441478	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2310	1	11.626311310234347829 12.351566982954468088 5.3861667499840528706	0.57217608631602512315 0.47275931734678233731 0.15952194760666263407	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
431	1	46.903144895231783096 12.278392149714424164 6.9301573618144631794	0.043445088328031844505 0.73588109186695427333 0.24933840815200566943	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
100	1	26.383712489526860878 13.77702753546891401 5.1349538793813147564	0.21489641010132295995 0.70965101593365698118 0.035497400996672277829	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
134	1	33.373402682064799762 14.629940734253686685 7.1438577226767998596	-0.86376479116169035954 0.3137311874742087503 0.7847959265206722046	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
113	1	7.5687202411731631102 16.350650393531033444 5.2891430218085568882	-0.43649108507837824922 0.46567484216044291445 -1.9871841472004687645	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2122	1	40.40628666654890111 17.218258993410788804 5.8400538814137021859	-0.18601367292954951171 1.7778715971626775083 -1.599350824299544227	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2176	1	8.0638496887497872478 18.530275462405974451 5.8347528207905590136	-1.2804793997623666879 0.40856699589535472317 0.18151705239208759668	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
276	1	27.557106634007997314 20.12273508732372207 6.6721612410904338475	0.35289789683731420666 -0.12881887880160469706 -0.92614419446300233485	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2334	1	6.2214320320456595326 21.76613921705633814 5.3695068108493302361	0.43761091722575706786 -1.6149267054818530198 -0.15209808868814161942	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2282	1	37.266744914415838252 20.221108225267158787 7.1110175337655601169	-0.73333122161605091005 0.5942598231422165922 0.87563253205434377069	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
291	1	20.716355108775928784 24.004066363177066989 7.3969099451697584158	0.011329061778295453772 -0.29697776073262022178 -0.62884673167887994438	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2181	1	39.726602598126213195 23.500416105684561074 5.6393237510863052364	0.78491788225426073478 -1.7850132603259825093 -0.46385806906794035953	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1418	1	37.931647774543762353 23.062200233540405492 5.3334563675620172418	1.264681310377820278 -0.43698877113289674723 0.4583542918276904965	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
187	1	41.042686500041625663 23.482999888620334161 5.5672409314737070218	0.14261880886081149122 -0.40225701136354341525 0.54484229817129414819	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2324	1	22.614586836181747032 27.342459065773880411 7.0075225419548177186	-0.4642736023247857613 -0.73124485442963216286 0.5040099550939021178	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2396	1	47.594476732233900407 25.772811437710529958 5.3841081525554788101	0.24708839732057652494 -0.13008008902476878021 0.059146214307840158653	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2355	1	17.880950951542409655 32.531269041011590559 7.012083817023803789	0.18980413230696396854 -0.17718089661918107192 -0.72548595749231503671	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2302	1	40.509267759740218651 30.446127418330060976 5.7190496359587603692	-0.32049500234919542363 -1.1199441101304841162 -1.127308408376074933	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
599	1	41.667118489646369994 32.886288644787235569 6.5314751678263274215	-0.84882235889327828371 -0.7333683012135558954 -0.21732634954281809803	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
372	1	43.540592054515393272 33.034972919469353769 7.5330989642634991199	-0.067103975388357578469 -0.21509103627954434534 1.7981157433835499582	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
155	1	42.594266482645615213 41.545909365923229473 7.1789433327298279863	0.96930177905882630718 -1.2826027051466146744 -1.1052285896802573895	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
24	1	18.79633648228628573 43.805281758484483134 7.2605398311999884697	0.50200870571413525045 -0.27384892896695600673 -0.24886714667764386899	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
142	1	44.708707971024445271 44.890471390873095459 7.1157909287669811604	-1.4051945630828759359 -1.1433506617770936575 0.44475374025790004318	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2361	1	22.129935738117431754 45.936038355203670847 7.1694648627327168811	-0.32889041862434553742 0.36115373670917366722 -0.42017510288563131304	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2365	1	26.652987851621279702 47.837002512800864906 7.3152734318070695707	-0.45140253026528082136 0.51347234423777665668 1.2489955688163840719	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
296	1	27.850965468271144942 47.717300798395477557 5.3665847164255531254	-0.37970102371013508824 1.7066387524314061697 -1.0319292455609536674	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
163	1	33.298765733617450735 46.77282662400858726 5.8891416278185131361	-0.72055634598637929855 0.22629628885226626966 1.0602913779705069874	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1514	1	24.89062431983967727 2.2248179201536375516 9.0692724616374409408	0.53658346909041432227 0.86489809712811482889 -0.59802457419396304328	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1254	1	20.224935520025031366 3.6116984921945767262 7.9095666411748011271	0.18155156986417725351 -0.51249880005510484171 0.99753568108449641727	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2331	1	7.3660651204669091996 9.519670024082676818 9.7995844814269226219	0.25877215459674635101 0.63650126441841436975 -0.7739093444892728435	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2192	1	46.868308549659737139 9.4223544772610416942 8.5811795201638645381	0.70225994943011915694 -1.1061742764269375527 0.23069662142489702483	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
761	1	3.3162894658786146174 10.958165053310285231 9.7592497909494877462	-0.67701012803016014097 -2.4007878941645692805 0.075552700403962030906	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2234	1	8.3320368615925008982 10.275740948569525912 7.6552976628634130662	0.10191221009726481039 -1.3689914963105491719 0.35066215174398274179	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
74	1	29.482589896446746991 15.011168554664523711 8.7262795510716664182	-0.14129460490833514741 0.24229785682288879078 -1.6132950941980195303	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
82	1	36.035623506047606668 14.266482773692137798 8.2718254831394197879	0.89626624375522878641 0.29553197172129908044 0.48883519175077855268	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2277	1	41.595491056537802876 14.791391068217633276 9.7852670854248007259	-1.7345406616187124538 0.97928150491411591894 0.14033530841405991718	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2255	1	25.461320673244763668 16.96240760465621733 8.5113884033804918516	0.5075103859231868686 1.6595506428434416701 -0.07816415783860262978	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
914	1	30.130378981921012382 16.982545757789171859 8.2596550764675722434	1.4056765234713870516 0.21372974318044724029 -0.5381853347877506577	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2173	1	18.524280063619077197 21.137850532030199702 8.8869085927518796098	-1.1257382752571585272 0.65117293321770208792 0.54467223413760823547	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2217	1	26.059492380428611824 20.39535961362956229 8.4540802616609003195	-1.4525685235127732131 0.057023619198941596919 -0.093810784796168333877	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
156	1	43.009245950734026565 24.95215496424700774 8.3857685522507594555	0.23614745469659478849 0.68033612358680417564 0.25309812836967710004	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
624	1	47.603666896123229435 23.929678881495043186 7.6292351628259389429	-0.34688111812827837621 -1.1100336891090212266 -0.26018892255982978279	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1030	1	38.275209579940806748 29.653177048306663011 7.843105233036474111	-2.5571884642816926636 0.65464875605317873752 1.2573289018183919641	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2292	1	10.418549555619021518 31.043186309700416814 7.8744277954296704181	-1.1095918006086220586 0.66125855941024558327 -0.14607739260605193121	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
29	1	35.071123204668985807 30.39783281861427966 10.05019017521864555	0.51496649708216013508 0.49183298259960106513 0.4279141559863463562	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1819	1	41.151795648716252174 32.567501817179746126 9.6348612222179390585	-0.8483745483292602918 0.11290576964785371816 -0.23211544628609409591	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
138	1	47.683196886767284184 31.137103741930321377 9.2306562307151658331	-0.50868110588017401152 0.16957538316526601929 -1.9903930224452202058	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1827	1	2.7342604332131315026 34.000359621155219259 9.2591869321222226574	-1.9662077524975367648 1.4531188597297211018 0.074411347320238657721	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2436	1	4.3000248961602869358 33.467258607201081588 7.5871106931861449496	1.1114500526573334316 -0.12884382647160033675 0.74941812653159378677	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1425	1	6.1310148129635315684 34.059505655847608807 9.3778031085330777472	0.67442640364537431719 -0.45174790173807444216 -0.175610959405428535	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
910	1	18.727444540382780502 34.794193651986340399 8.8725340047659155829	-0.13883740556972629099 -0.081596579293183382764 -1.1515659299706235696	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2248	1	25.086899940510186013 34.541894500578671057 8.0765539628854714493	-1.4720017737497697041 0.89216126333566847517 -1.0310454266817767888	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
115	1	20.199200111547256142 37.794867412248365213 8.9193753505205553012	-0.0072492491175907090156 0.45325884566684210286 0.26062434910624099338	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2214	1	24.219498176397706857 37.600212350668918759 10.052955461594125453	-0.91849366948657595877 0.079080845800433494097 -1.4774717544936220026	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
