mardyn trunk 20160512
currentTime	   1.200000000000547e+02
 Length	48 67 48
 Temperature	0.7
 NumberOfComponents	1
1	0	0	0	0
0 0 0	1 1 0.0979013468
0 0 0
1e+10
 NumberOfMolecules	4414
 MoleculeFormat	ICRVQD
3880	1	47.515977475775336814 17.507522045807796474 2.7312576546880014128	-0.76074611365280664366 0.58103170712044915902 -0.86674869416238353725	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4275	1	6.4303373971764932193 20.170860343932954351 4.1633082026439316436	-0.26472511033991374951 -0.98064054954928459029 -0.65718467330773511215	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
711	1	32.444070484013352029 20.260385307963261425 3.2072435746274621238	-0.39543785024627170488 -0.39390449211139821895 -0.4014774725075130335	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2388	1	31.249068138021090846 18.629133550814881204 4.2016526739292592296	0.90771199868248275688 1.069263691626780588 1.6470276297536996513	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
88	1	32.547618267374247125 19.13969975393590417 3.6007889404902915231	0.61589030734356198238 2.0500649258661387542 -2.1821053066486229	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
3493	1	39.258917038613112993 18.22961925451340548 3.6526989481128828707	0.89580274738622045483 -0.49916290740595004038 0.68366692492980396523	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4331	1	20.283249801363279374 21.885376604170811987 4.1580573530318014619	0.40819572729836273162 0.022324672482559003439 0.48693044429003046192	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2260	1	27.835027281587183978 21.817243073424211985 2.7504921410566516293	-0.59919506659132648618 -0.95255068219344152247 0.50359175602274297567	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
3923	1	26.376080550157585236 24.819238978211149771 3.2540128293394348091	0.21085198393083312562 -0.54617559472011134591 -0.7992739530932346792	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4140	1	35.918983337853724436 27.525669330842529092 3.7830164104104775369	0.23856769896423291044 -0.51884191184676209385 -0.49905430597471345244	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1	1	10.242762033538776123 32.583288738379280858 3.0072458330150477757	0.13265117805541323803 -0.6720649857588829601 -0.89533156859775597791	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2551	1	43.858511468122358679 32.233535831259743532 3.7766866368700453549	0.63820620306051478732 -0.37407496357540170884 -0.47421448976152225097	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1361	1	45.843574727662492307 31.519403989260936783 4.7853593538061627299	1.4645070699431825823 -0.87350265665885640232 0.13183314392124603764	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
665	1	2.1083774245082689269 33.793004900796560719 3.7148383801606073007	0.70148350672322501431 -0.83512311237828007471 1.6324895171002957728	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2326	1	5.8741078109881303959 33.727148636203459375 4.5041368039948617152	-0.26329005767633867352 -1.1799745926329270329 -0.91675779353326147803	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2501	1	15.497953015345759198 35.340479910564724264 4.3328424468056265795	-0.081833143319874582233 0.010137744513498792714 0.59987325188342854876	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4330	1	25.190424979577123565 37.412846244627651515 3.4562777720244000079	-0.12639647191298311601 0.49483337279140149345 0.56121102635896980004	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
3958	1	46.655179722619536165 37.232087042959278733 2.8648975021884894865	1.1833538070811757681 0.48378538199355863858 -0.75049175513173882468	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
3604	1	16.987312495362004938 40.037462712154372468 3.241826848548996054	0.069587138667769929401 0.93534267254652114776 0.33622819175692919558	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
142	1	38.911866281222792452 38.853047037813773557 4.248451281286446779	-0.52341655131635611564 0.45260562067628851146 -0.056353902747092857184	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2681	1	45.030185442930530826 41.129590892953849846 2.9466468704272048562	-0.19646021354851414542 -0.73163484517684518327 -0.32315866665800502266	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4134	1	1.0149352136908167399 41.976002459957157953 3.8745603972797546533	0.27786221969349911287 -0.32416591146812562263 -1.4364701987182539877	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2219	1	29.272792486342435581 46.022730903699695659 4.0787023243512541271	-0.53571312841334106647 1.126519200216390626 0.54956261842453557609	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
185	1	2.5267385310072154603 47.373441086701049585 3.355709892728756305	-2.3579682091824563095 -0.052476101679114053877 0.17627378099460694338	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
16	1	16.841058371492326984 47.928423085880204724 4.8448665270977748776	1.123432611865109676 -1.8623635247091490097 0.77966598863088298899	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1676	1	16.151765110970110584 50.583422642361313137 4.4876394072584719908	-0.021164836228056423811 -1.1936097165901746742 -0.21198401664198596173	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2297	1	39.496424859591115819 50.45950403842820009 4.9102758482053108224	0.18341458607340438425 -0.28061943699982272449 0.34074434680541426657	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2027	1	5.364805188882923126 52.562726377833065783 4.9102901549816859728	-1.5688831592055720865 0.12715939865194195169 0.33841573257359081062	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
24	1	12.364911743280593726 53.336777315950342881 4.5099418819370384881	0.086365307218410375389 -0.73369423830319457913 -0.40696749969562828753	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4039	1	18.937228970821351481 54.798164309014119056 4.1231144459187127893	0.36666533257857597539 -0.91388785501075697759 -1.2494460070408504038	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1001	1	2.4457009076397842051 57.800512924088316424 4.7590077092610378884	0.10209632414639459308 -1.3716135354061438356 0.095286201042498061553	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
31	1	1.3341028688256404422 59.018927022113025771 3.1680351803445421233	-1.7147382625322920013 -1.2480268623226371538 -0.78251616365059073477	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2248	1	6.9513489115389317519 58.294428769901237786 4.7859063440085529706	1.5896209169588368937 0.58909605678354770575 0.71111221675127400665	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
3836	1	3.845784046145639401 64.121036078026918403 4.6944436829773579234	1.5432054921590641072 0.4463687770416274736 0.47417668011580088594	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4349	1	17.160497664126207695 63.985288320181112454 4.0907124812558448568	0.82821840490517817379 -0.4053804574057096044 0.42882527677454801429	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2826	1	37.846139784423662888 62.828333761209840702 3.2665359445888126899	0.88906925944123726957 1.5623302602634514535 -0.70681302726008388149	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
320	1	46.622716838747301438 64.230583557311760501 3.1795044992510663739	0.4394702953679734958 -0.015333905129793814689 1.6373429911915968749	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
641	1	21.82363924952312928 66.467927596396123135 3.4128675435071937905	-0.29880265734973748826 -0.29538777836105095664 1.65593644938782103	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
463	1	8.7016680413451545917 3.5631513423149212549 7.0965941514880617191	-0.05610151408128428302 0.71165669059159097909 0.24070728617096037727	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1837	1	39.343535787535138581 4.8361025271838418149 6.6183291102711541143	0.2734298739421001101 0.049595979488115823908 -0.066756089881036803635	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4009	1	0.016107466663714441885 6.0207522016657923913 7.3500049798246021027	1.1356781843865249026 -0.35413743318164347951 -1.6337408853061301528	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2366	1	13.152252180194794917 5.7025463579566801897 5.3786157557218920999	0.20982835039494618368 0.27425309188304158869 -1.0026154828501665506	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2339	1	39.971935128122225933 5.4259859515454156309 5.9161140595850794099	1.0217644006256678679 0.24450066257786315371 -1.1857053769643768337	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
278	1	16.196072671964621748 7.7332045907969702014 5.7007427692605956437	-0.033315588883246760599 -1.763231740303822237 -0.47130327959685364148	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
464	1	18.594747409301593422 9.1601642853830984592 5.1274558100501739233	-0.12219440956624462447 1.0540475466125132087 1.0814375937486244705	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
224	1	27.196267299615165314 11.404118765934265767 6.7921634214631270154	0.62336525076766202691 -0.29319992075984374624 0.28785736249745641491	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4314	1	40.542791328441431631 11.038421057185765051 5.2510403859751546563	0.11546455434757825487 0.51794348013567226285 0.72500315945439941512	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4365	1	3.6757941639536606537 15.148198838011143863 6.3432259081993143113	-0.48598933605729494056 -0.11867921269059224232 -0.39950033451601391077	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1853	1	6.4708297344318399524 15.40017543312075432 5.1590127864544657044	-0.29591480508674089522 0.26784971386527095527 1.4594611984716321373	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2114	1	40.077756801646835072 13.833013384447548688 7.2235458260714429102	-0.058590866151133423612 -1.7337311081811666025 0.8106761325204328017	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1698	1	47.444310154292644199 14.010881565794598203 5.0912390496998680689	0.065190292149012507572 -0.25222196131881230441 -0.30425027333706289312	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
4410	1	24.795594405331179644 17.28204168647981831 7.074366430299585673	0.39129218973013218941 0.14591112108248063817 0.72163801182072462304	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2243	1	27.226464797236562987 15.576990402201172259 6.6987402013398931189	-1.3236932657704116867 -0.8656443438968491888 -1.1253698992136726975	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
